央视闪播,#genre#
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
河南梨园,http://150.158.10.195:80/dxxw.php?id=hnly
移动戏曲,http://150.158.10.195:80/dxxw.php?id=ydxj
河南都市,http://150.158.10.195:80/dxxw.php?id=hnds
河南民生,http://150.158.10.195:80/dxxw.php?id=hnms
河南法治,http://150.158.10.195:80/dxxw.php?id=hmfz
河南新闻,http://150.158.10.195:80/dxxw.php?id=hnxw
河南公共,http://150.158.10.195:80/dxxw.php?id=hngg
河南乡村,http://150.158.10.195:80/dxxw.php?id=hnxc
河南电视剧,http://150.158.10.195:80/dxxw.php?id=hndsj
武术世界,http://150.158.10.195:80/dxxw.php?id=wspd
河南曲艺,http://150.158.10.195:80/dxxw.php?id=jczy
象视界,http://150.158.10.195:80/dxxw.php?id=xsj
阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
洛阳科教,https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
洛阳文旅,https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
开封新闻综合,http://150.158.10.195:80/dxxw.php?id=kf1
郑州新闻综合,http://150.158.10.195:80/dxxw.php?id=zz1
平顶山新闻综合,http://150.158.10.195:80/dxxw.php?id=pds1
洛阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ly1
新乡新闻综合,http://150.158.10.195:80/dxxw.php?id=xx1
焦作新闻综合,http://150.158.10.195:80/dxxw.php?id=jz1
许昌新闻综合,http://150.158.10.195:80/dxxw.php?id=xc1
三门峡新闻综合,http://150.158.10.195:80/dxxw.php?id=smx1
南阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ny1
商丘新闻综合,http://150.158.10.195:80/dxxw.php?id=sq1
信阳新闻综合,http://150.158.10.195:80/dxxw.php?id=xy1
周口新闻综合,http://150.158.10.195:80/dxxw.php?id=zk1
济源新闻综合,http://150.158.10.195:80/dxxw.php?id=jy1
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南都市,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8
河南民生,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8
河南法治,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8
河南电视剧,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8
河南新闻,http://39.165.39.49:19901/tsfile/live/1112_1.m3u8
河南戏曲,http://39.165.39.49:19901/tsfile/live/1118_1.m3u8
河南收藏天下,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8
郑州商都-2,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8
郑州豫剧频道-4,http://39.165.39.49:19901/tsfile/live/1120_1.m3u8
郑州都市生活-6,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8
鄢陵,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
襄城,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
临颖,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
义马,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
APTV,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
汤阴,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
内黄,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
上蔡,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
平舆,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
确山,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
泌阳,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
遂平,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
宝丰,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
鲁山,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
郏县,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
杞县,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
兰考,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
罗山,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
光山,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
新县,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
固始,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
潢川,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
淮滨,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
浚县,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
淇县,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
卫辉,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
上街,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
方城,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
11323,http://tvpull.dxhmt.cn:9081/tv/11323-1.m3u8
镇平,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
淅川,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
唐河,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
新乡县,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
获嘉,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
原阳,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
延津,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
封丘,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
长垣,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
新郑,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
巩义,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
永城,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
项城,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
登封,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
鹿邑,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
太康,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
郸城,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
沈丘,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
西华,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
扶沟,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
温县,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
武陟,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
宜阳,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
汝阳,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
栾川,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
新安,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
渑池,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
卢氏,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
河南梨园,http://150.158.10.195:80/dxxw.php?id=hnly
移动戏曲,http://150.158.10.195:80/dxxw.php?id=ydxj
河南都市,http://150.158.10.195:80/dxxw.php?id=hnds
河南民生,http://150.158.10.195:80/dxxw.php?id=hnms
河南法治,http://150.158.10.195:80/dxxw.php?id=hmfz
河南新闻,http://150.158.10.195:80/dxxw.php?id=hnxw
河南公共,http://150.158.10.195:80/dxxw.php?id=hngg
河南乡村,http://150.158.10.195:80/dxxw.php?id=hnxc
河南电视剧,http://150.158.10.195:80/dxxw.php?id=hndsj
武术世界,http://150.158.10.195:80/dxxw.php?id=wspd
河南曲艺,http://150.158.10.195:80/dxxw.php?id=jczy
象视界,http://150.158.10.195:80/dxxw.php?id=xsj
开封新闻综合,http://150.158.10.195:80/dxxw.php?id=kf1
郑州新闻综合,http://150.158.10.195:80/dxxw.php?id=zz1
平顶山新闻综合,http://150.158.10.195:80/dxxw.php?id=pds1
洛阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ly1
新乡新闻综合,http://150.158.10.195:80/dxxw.php?id=xx1
焦作新闻综合,http://150.158.10.195:80/dxxw.php?id=jz1
许昌新闻综合,http://150.158.10.195:80/dxxw.php?id=xc1
三门峡新闻综合,http://150.158.10.195:80/dxxw.php?id=smx1
南阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ny1
商丘新闻综合,http://150.158.10.195:80/dxxw.php?id=sq1
信阳新闻综合,http://150.158.10.195:80/dxxw.php?id=xy1
周口新闻综合,http://150.158.10.195:80/dxxw.php?id=zk1
济源新闻综合,http://150.158.10.195:80/dxxw.php?id=jy1
郑州新闻综合,http://8.138.7.223/tv/hnzz.php?id=zzxwzh
郑州商都,http://8.138.7.223/tv/hnzz.php?id=zzsd
郑州文体旅游,http://8.138.7.223/tv/hnzz.php?id=zzwtly
郑州豫剧,http://8.138.7.223/tv/hnzz.php?id=zzyj
郑州都市,http://8.138.7.223/tv/hnzz.php?id=zzdssh
郑州妇女儿童,http://8.138.7.223/tv/hnzz.php?id=zzfnet
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南都市,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8
河南民生,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8
河南法治,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8
河南电视剧,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8
河南新闻,http://39.165.39.49:19901/tsfile/live/1112_1.m3u8
河南戏曲,http://39.165.39.49:19901/tsfile/live/1118_1.m3u8
河南收藏天下,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8
郑州商都-2,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8
郑州豫剧频道-4,http://39.165.39.49:19901/tsfile/live/1120_1.m3u8
郑州都市生活-6,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8
洛阳综合,https://wshlslive.migucloud.com/live/6AL7GTQX_C0/playlist.m3u8
洛阳科教,https://wshlslive.migucloud.com/live/RJ0EYBCZ_C0/playlist.m3u8
洛阳文旅,https://wshlslive.migucloud.com/live/CVN934JS_C0/playlist.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
牟综合,http://zmgd.zyrnet.com:8888/hls/19/index.m3u8
牟生活,http://zmgd.zyrnet.com:8888/hls/20/index.m3u8
河南都市,http://zmgd.zyrnet.com:8888/hls/21/index.m3u8
河南民生,http://zmgd.zyrnet.com:8888/hls/22/index.m3u8
河南法治,http://zmgd.zyrnet.com:8888/hls/23/index.m3u8
河南电视剧,http://zmgd.zyrnet.com:8888/hls/24/index.m3u8
河南新闻,http://zmgd.zyrnet.com:8888/hls/25/index.m3u8
河南公共,http://zmgd.zyrnet.com:8888/hls/27/index.m3u8
河南乡村,http://zmgd.zyrnet.com:8888/hls/28/index.m3u8
重温经典,http://zmgd.zyrnet.com:8888/hls/29/index.m3u8
河南都市频道,http://218.206.221.78:90/hls/53/index.m3u8
河南民生频道,http://218.206.221.78:90/hls/54/index.m3u8
河南法制频道,http://218.206.221.78:90/hls/55/index.m3u8
河南电视剧频道,http://218.206.221.78:90/hls/56/index.m3u8
河南新闻频道,http://218.206.221.78:90/hls/57/index.m3u8
济源-1,http://218.206.221.78:90/hls/52/index.m3u8
河南电视剧,http://xxwx.yoesun.com/xxw/河南网.php?id=hndsj
河南民生,http://xxwx.yoesun.com/xxw/河南网.php?id=hnms
河南新闻,http://xxwx.yoesun.com/xxw/河南网.php?id=hnxw
河南公共,http://xxwx.yoesun.com/xxw/河南网.php?id=hngg
河南都市,http://xxwx.yoesun.com/xxw/河南网.php?id=hnds
河南民生,http://1.94.31.214/php/hntv.php?id=hnms
河南电视剧,http://1.94.31.214/php/hntv.php?id=hndsj
河南新闻,http://1.94.31.214/php/hntv.php?id=hnxw
河南公共,http://1.94.31.214/php/hntv.php?id=hngg
河南乡村,http://1.94.31.214/php/hntv.php?id=hnxc
河南梨园,http://1.94.31.214/php/hntv.php?id=hnly
文物宝库,http://1.94.31.214/php/hntv.php?id=wwbk
武术世界,http://1.94.31.214/php/hntv.php?id=wspd
睛彩中原,http://1.94.31.214/php/hntv.php?id=jczy
移动戏曲,http://1.94.31.214/php/hntv.php?id=ydxj
导视,http://dodge.lwfz.fun:8800/rtp/239.16.20.17:10170
河南电视剧,http://xxwx.yoesun.com/xxw/河南网.php?id=hndsj
河南民生,http://xxwx.yoesun.com/xxw/河南网.php?id=hnms
河南新闻,http://xxwx.yoesun.com/xxw/河南网.php?id=hnxw
河南公共,http://xxwx.yoesun.com/xxw/河南网.php?id=hngg
河南都市,http://xxwx.yoesun.com/xxw/河南网.php?id=hnds
河南梨园,http://150.158.10.195:80/dxxw.php?id=hnly
移动戏曲,http://150.158.10.195:80/dxxw.php?id=ydxj
河南都市,http://150.158.10.195:80/dxxw.php?id=hnds
河南民生,http://150.158.10.195:80/dxxw.php?id=hnms
河南法治,http://150.158.10.195:80/dxxw.php?id=hmfz
河南新闻,http://150.158.10.195:80/dxxw.php?id=hnxw
河南公共,http://150.158.10.195:80/dxxw.php?id=hngg
河南乡村,http://150.158.10.195:80/dxxw.php?id=hnxc
河南电视剧,http://150.158.10.195:80/dxxw.php?id=hndsj
武术世界,http://150.158.10.195:80/dxxw.php?id=wspd
河南曲艺,http://150.158.10.195:80/dxxw.php?id=jczy
象视界,http://150.158.10.195:80/dxxw.php?id=xsj
开封新闻综合,http://150.158.10.195:80/dxxw.php?id=kf1
郑州新闻综合,http://150.158.10.195:80/dxxw.php?id=zz1
平顶山新闻综合,http://150.158.10.195:80/dxxw.php?id=pds1
洛阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ly1
新乡新闻综合,http://150.158.10.195:80/dxxw.php?id=xx1
焦作新闻综合,http://150.158.10.195:80/dxxw.php?id=jz1
许昌新闻综合,http://150.158.10.195:80/dxxw.php?id=xc1
三门峡新闻综合,http://150.158.10.195:80/dxxw.php?id=smx1
南阳新闻综合,http://150.158.10.195:80/dxxw.php?id=ny1
商丘新闻综合,http://150.158.10.195:80/dxxw.php?id=sq1
信阳新闻综合,http://150.158.10.195:80/dxxw.php?id=xy1
周口新闻综合,http://150.158.10.195:80/dxxw.php?id=zk1
济源新闻综合,http://150.158.10.195:80/dxxw.php?id=jy1
郑州新闻综合,http://8.138.7.223/tv/hnzz.php?id=zzxwzh
郑州商都,http://8.138.7.223/tv/hnzz.php?id=zzsd
郑州文体旅游,http://8.138.7.223/tv/hnzz.php?id=zzwtly
郑州豫剧,http://8.138.7.223/tv/hnzz.php?id=zzyj
郑州都市,http://8.138.7.223/tv/hnzz.php?id=zzdssh
郑州妇女儿童,http://8.138.7.223/tv/hnzz.php?id=zzfnet
河南卫视,http://39.165.39.49:19901/tsfile/live/1105_1.m3u8
河南都市,http://39.165.39.49:19901/tsfile/live/1106_1.m3u8
河南民生,http://39.165.39.49:19901/tsfile/live/1109_1.m3u8
河南法治,http://39.165.39.49:19901/tsfile/live/1110_1.m3u8
河南电视剧,http://39.165.39.49:19901/tsfile/live/1111_1.m3u8
河南新闻,http://39.165.39.49:19901/tsfile/live/1112_1.m3u8
河南戏曲,http://39.165.39.49:19901/tsfile/live/1118_1.m3u8
河南收藏天下,http://39.165.39.49:19901/tsfile/live/1119_1.m3u8
郑州商都-2,http://39.165.39.49:19901/tsfile/live/1125_1.m3u8
郑州豫剧频道-4,http://39.165.39.49:19901/tsfile/live/1120_1.m3u8
郑州都市生活-6,http://39.165.39.49:19901/tsfile/live/1114_1.m3u8
洛阳综合频道,https://wshlslive.migucloud.com/live/08QAZLG6_C0/playlist.m3u8
洛阳科教频道,https://wshlslive.migucloud.com/live/A2HVH5BQ_C0/playlist.m3u8
洛阳文旅频道,https://wshlslive.migucloud.com/live/Q081CD54_C0/playlist.m3u8
安阳新闻综合,http://zhpull.dxhmt.cn/anyang/7e3b40563af54e2f9f48e2c67c5d9fab/playlist.m3u8
安阳文旅,http://zhpull.dxhmt.cn/anyang/24edb37167474b17948c6fbaf09890b8/playlist.m3u8
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8
开封公共,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8
开封综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8
重温经典,http://111.8.224.6:4095/tsfile/live/1054_1.m3u8
东南卫视,http://39.150.98.32:7799/tsfile/live/0137_1.m3u8
家庭影院,http://39.150.98.32:7799/tsfile/live/1027_1.m3u8
动作电影,http://39.150.98.32:7799/tsfile/live/1028_1.m3u8
影迷电影,http://39.150.98.32:7799/tsfile/live/1029_1.m3u8
信阳综合,http://38.75.136.137:82/live1/hatv.m3u8?id=haxytv1&usign=M7sBXHR7iMOJOZXbdJPERQ
信阳浉河,https://rtmp.xytv.cn/live/8b28047c9e6f.m3u8
信阳文旅,https://rtmp.xytv.cn/live/118cfcf8c6df.m3u8
信阳平桥,https://rtmp.xytv.cn/live/b998c92c650c.m3u8
驻马店公共,https://p2hs.vzan.com/slowlive/692736859757132846/live.m3u8
驻马店新闻,https://p2hs.vzan.com/slowlive/856224149274600377/live.m3u8
鄢陵,http://tvpull.dxhmt.cn:9081/tv/11024-1.m3u8
襄城,http://tvpull.dxhmt.cn:9081/tv/11025-1.m3u8
临颖,http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8
舞阳,http://tvpull.dxhmt.cn:9081/tv/11121-1.m3u8
义马,http://tvpull.dxhmt.cn:9081/tv/11281-1.m3u8
APTV,http://tvpull.dxhmt.cn:9081/tv/10522-1.m3u8
汤阴,http://tvpull.dxhmt.cn:9081/tv/10523-1.m3u8
内黄,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8
上蔡,http://tvpull.dxhmt.cn:9081/tv/11722-1.m3u8
平舆,http://tvpull.dxhmt.cn:9081/tv/11723-1.m3u8
确山,http://tvpull.dxhmt.cn:9081/tv/11725-1.m3u8
泌阳,http://tvpull.dxhmt.cn:9081/tv/11726-1.m3u8
遂平,http://tvpull.dxhmt.cn:9081/tv/11728-1.m3u8
新蔡,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8
宝丰,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8
叶县,http://tvpull.dxhmt.cn:9081/tv/10422-1.m3u8
鲁山,http://tvpull.dxhmt.cn:9081/tv/10423-1.m3u8
郏县,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8
杞县,http://tvpull.dxhmt.cn:9081/tv/10221-1.m3u8
兰考,http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8
罗山,http://tvpull.dxhmt.cn:9081/tv/11521-1.m3u8
光山,http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8
新县,http://tvpull.dxhmt.cn:9081/tv/11523-1.m3u8
固始,http://tvpull.dxhmt.cn:9081/tv/11525-1.m3u8
潢川,http://tvpull.dxhmt.cn:9081/tv/11526-1.m3u8
淮滨,http://tvpull.dxhmt.cn:9081/tv/11527-1.m3u8
浚县,http://tvpull.dxhmt.cn:9081/tv/10621-1.m3u8
淇县,http://tvpull.dxhmt.cn:9081/tv/10622-1.m3u8
卫辉,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8
上街,http://tvpull.dxhmt.cn:9081/tv/10106-1.m3u8
方城,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8
11323,http://tvpull.dxhmt.cn:9081/tv/11323-1.m3u8
镇平,http://tvpull.dxhmt.cn:9081/tv/11324-1.m3u8
淅川,http://tvpull.dxhmt.cn:9081/tv/11326-1.m3u8
唐河,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8
新野,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8
新乡县,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8
获嘉,http://tvpull.dxhmt.cn:9081/tv/10724-1.m3u8
原阳,http://tvpull.dxhmt.cn:9081/tv/10725-1.m3u8
延津,http://tvpull.dxhmt.cn:9081/tv/10726-1.m3u8
封丘,http://tvpull.dxhmt.cn:9081/tv/10727-1.m3u8
长垣,http://tvpull.dxhmt.cn:9081/tv/10728-1.m3u8
新郑,http://tvpull.dxhmt.cn:9081/tv/10184-1.m3u8
巩义,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8
永城,http://tvpull.dxhmt.cn:9081/tv/11481-1.m3u8
项城,http://tvpull.dxhmt.cn:9081/tv/11681-1.m3u8
荥阳,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8
登封,http://tvpull.dxhmt.cn:9081/tv/10185-1.m3u8
鹿邑,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8
太康,http://tvpull.dxhmt.cn:9081/tv/11627-1.m3u8
郸城,http://tvpull.dxhmt.cn:9081/tv/11625-1.m3u8
沈丘,http://tvpull.dxhmt.cn:9081/tv/11624-1.m3u8
西华,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8
扶沟,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8
温县,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8
武陟,http://tvpull.dxhmt.cn:9081/tv/10823-1.m3u8
宜阳,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
汝阳,http://tvpull.dxhmt.cn:9081/tv/10326-1.m3u8
嵩县,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8
栾川,http://tvpull.dxhmt.cn:9081/tv/10324-1.m3u8
新安,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8
渑池,http://tvpull.dxhmt.cn:9081/tv/11221-1.m3u8
卢氏,http://tvpull.dxhmt.cn:9081/tv/11224-1.m3u8

河南乡村,http://help.lwfz.fun:8800/rtp/239.16.10.181:2000
河南新闻,http://help.lwfz.fun:8800/rtp/239.16.10.124:2000
河南都市,http://help.lwfz.fun:8800/rtp/239.16.10.120:2000
河南法治,http://help.lwfz.fun:8800/rtp/239.16.10.122:2000
河南公共,http://help.lwfz.fun:8800/rtp/239.16.10.126:2000
河南民生,http://help.lwfz.fun:8800/rtp/239.16.20.165:11650
河南电视剧,http://help.lwfz.fun:8800/rtp/239.16.20.167:11670
河南梨园频道,http://help.lwfz.fun:8800/rtp/239.16.20.171:11710
河南文物宝库,http://help.lwfz.fun:8800/rtp/239.16.20.172:11720
河南武术世界,http://help.lwfz.fun:8800/rtp/239.16.20.173:11730
河南移动电视,http://help.lwfz.fun:8800/rtp/239.16.10.79:2000
大美河南,http://help.lwfz.fun:8800/rtp/239.16.20.17:10170
郑州新闻综合,http://help.lwfz.fun:8800/rtp/239.16.10.154:2000
郑州商都频道,http://help.lwfz.fun:8800/rtp/239.16.10.155:2000
郑州文体旅游,http://help.lwfz.fun:8800/rtp/239.16.10.156:2000
郑州豫剧频道,http://help.lwfz.fun:8800/rtp/239.16.10.157:2000
郑州妇女儿童,http://help.lwfz.fun:8800/rtp/239.16.10.158:2000
郑州都市频道,http://help.lwfz.fun:8800/rtp/239.16.10.159:2000
周口公共,http://help.lwfz.fun:8800/rtp/239.16.10.172:2000
周口教育,http://help.lwfz.fun:8800/rtp/239.16.10.173:2000
周口新闻,http://help.lwfz.fun:8800/rtp/239.16.10.59:2000
商丘公共,http://help.lwfz.fun:8800/rtp/239.16.10.168:2000
商丘文体,http://help.lwfz.fun:8800/rtp/239.16.10.169:2000
商丘新闻,http://help.lwfz.fun:8800/rtp/239.16.10.153:2000
平顶山公共,http://help.lwfz.fun:8800/rtp/239.16.20.152:11520
平顶山城市,http://help.lwfz.fun:8800/rtp/239.16.20.151:11510
平顶山教育,http://help.lwfz.fun:8800/rtp/239.16.20.27:10270
平顶山新闻,http://help.lwfz.fun:8800/rtp/239.16.20.137:11370
开封新闻,http://help.lwfz.fun:8800/rtp/239.16.10.57:2000
开封文化,http://help.lwfz.fun:8800/rtp/239.16.10.177:2000
汝阳综合,http://help.lwfz.fun:8800/rtp/239.16.20.207:12070
洛阳文旅,http://help.lwfz.fun:8800/rtp/239.16.20.178:11780
洛阳新闻,http://help.lwfz.fun:8800/rtp/239.16.20.179:11790
洛阳科教,http://help.lwfz.fun:8800/rtp/239.16.20.177:11770
焦作公共,http://help.lwfz.fun:8800/rtp/239.16.20.155:11550
焦作综合,http://help.lwfz.fun:8800/rtp/239.16.20.140:11400
驻马店新闻,http://help.lwfz.fun:8800/rtp/239.16.10.170:2000
驻马店科教,http://help.lwfz.fun:8800/rtp/239.16.10.171:2000
南阳公共,http://help.lwfz.fun:8800/rtp/239.16.10.165:2000
南阳新闻,http://help.lwfz.fun:8800/rtp/239.16.10.58:2000
安阳新闻,http://help.lwfz.fun:8800/rtp/239.16.20.144:11440
安阳科教,http://help.lwfz.fun:8800/rtp/239.16.20.193:11930
新乡公共,http://help.lwfz.fun:8800/rtp/239.16.20.154:11540
新乡新闻,http://help.lwfz.fun:8800/rtp/239.16.20.139:11390
